image,mask,dataset,mode
./data/data_science_bowl_2018/stage1_train/0d3640c1f1b80f24e94cc9a5f3e1d9e8db7bf6af7d4aba920265f46cadc25e37/images/0d3640c1f1b80f24e94cc9a5f3e1d9e8db7bf6af7d4aba920265f46cadc25e37.png,./data/data_science_bowl_2018/stage1_train/0d3640c1f1b80f24e94cc9a5f3e1d9e8db7bf6af7d4aba920265f46cadc25e37/0d3640c1f1b80f24e94cc9a5f3e1d9e8db7bf6af7d4aba920265f46cadc25e37_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590/images/5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590.png,./data/data_science_bowl_2018/stage1_train/5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590/5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/bfe8ef193a68a0a86a5e4ae1ddc27bda3f9ffe170494395be4030ba72737c565/images/bfe8ef193a68a0a86a5e4ae1ddc27bda3f9ffe170494395be4030ba72737c565.png,./data/data_science_bowl_2018/stage1_train/bfe8ef193a68a0a86a5e4ae1ddc27bda3f9ffe170494395be4030ba72737c565/bfe8ef193a68a0a86a5e4ae1ddc27bda3f9ffe170494395be4030ba72737c565_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/442c4eb0185698fe7d148c108a46f74abd399aecda2f4f22981a1671cd95dd7d/images/442c4eb0185698fe7d148c108a46f74abd399aecda2f4f22981a1671cd95dd7d.png,./data/data_science_bowl_2018/stage1_train/442c4eb0185698fe7d148c108a46f74abd399aecda2f4f22981a1671cd95dd7d/442c4eb0185698fe7d148c108a46f74abd399aecda2f4f22981a1671cd95dd7d_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/b1a239838c7dbb34ffea851ad537899f24da62f4e3f3fd6d835ff7b922f27313/images/b1a239838c7dbb34ffea851ad537899f24da62f4e3f3fd6d835ff7b922f27313.png,./data/data_science_bowl_2018/stage1_train/b1a239838c7dbb34ffea851ad537899f24da62f4e3f3fd6d835ff7b922f27313/b1a239838c7dbb34ffea851ad537899f24da62f4e3f3fd6d835ff7b922f27313_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/5b12df18e4ae4df5af06052584cf0e6bef58ee2a220653890636eef88a944e14/images/5b12df18e4ae4df5af06052584cf0e6bef58ee2a220653890636eef88a944e14.png,./data/data_science_bowl_2018/stage1_train/5b12df18e4ae4df5af06052584cf0e6bef58ee2a220653890636eef88a944e14/5b12df18e4ae4df5af06052584cf0e6bef58ee2a220653890636eef88a944e14_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/2a2032c4ed78f3fc64de7e5efd0bec26a81680b07404eaa54a1744b7ab3f8365/images/2a2032c4ed78f3fc64de7e5efd0bec26a81680b07404eaa54a1744b7ab3f8365.png,./data/data_science_bowl_2018/stage1_train/2a2032c4ed78f3fc64de7e5efd0bec26a81680b07404eaa54a1744b7ab3f8365/2a2032c4ed78f3fc64de7e5efd0bec26a81680b07404eaa54a1744b7ab3f8365_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/5d21acedb3015c1208b31778561f8b1079cca7487399300390c3947f691e3974/images/5d21acedb3015c1208b31778561f8b1079cca7487399300390c3947f691e3974.png,./data/data_science_bowl_2018/stage1_train/5d21acedb3015c1208b31778561f8b1079cca7487399300390c3947f691e3974/5d21acedb3015c1208b31778561f8b1079cca7487399300390c3947f691e3974_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/1c681dfa5cf7e413305d2e90ee47553a46e29cce4f6ed034c8297e511714f867/images/1c681dfa5cf7e413305d2e90ee47553a46e29cce4f6ed034c8297e511714f867.png,./data/data_science_bowl_2018/stage1_train/1c681dfa5cf7e413305d2e90ee47553a46e29cce4f6ed034c8297e511714f867/1c681dfa5cf7e413305d2e90ee47553a46e29cce4f6ed034c8297e511714f867_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/876423522bdec1602917b94163a21e05fc7b692045219b7bc96cdaf638c33c25/images/876423522bdec1602917b94163a21e05fc7b692045219b7bc96cdaf638c33c25.png,./data/data_science_bowl_2018/stage1_train/876423522bdec1602917b94163a21e05fc7b692045219b7bc96cdaf638c33c25/876423522bdec1602917b94163a21e05fc7b692045219b7bc96cdaf638c33c25_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/9a71a416f98971aa14f63ef91242654cc9191a1414ce8bbd38066fe94559aa4f/images/9a71a416f98971aa14f63ef91242654cc9191a1414ce8bbd38066fe94559aa4f.png,./data/data_science_bowl_2018/stage1_train/9a71a416f98971aa14f63ef91242654cc9191a1414ce8bbd38066fe94559aa4f/9a71a416f98971aa14f63ef91242654cc9191a1414ce8bbd38066fe94559aa4f_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/317832f90f02c5e916b2ac0f3bcb8da9928d8e400b747b2c68e544e56adacf6b/images/317832f90f02c5e916b2ac0f3bcb8da9928d8e400b747b2c68e544e56adacf6b.png,./data/data_science_bowl_2018/stage1_train/317832f90f02c5e916b2ac0f3bcb8da9928d8e400b747b2c68e544e56adacf6b/317832f90f02c5e916b2ac0f3bcb8da9928d8e400b747b2c68e544e56adacf6b_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/10ba6cbee4873b32d5626a118a339832ba2b15d8643f66dddcd7cb2ec80fbc28/images/10ba6cbee4873b32d5626a118a339832ba2b15d8643f66dddcd7cb2ec80fbc28.png,./data/data_science_bowl_2018/stage1_train/10ba6cbee4873b32d5626a118a339832ba2b15d8643f66dddcd7cb2ec80fbc28/10ba6cbee4873b32d5626a118a339832ba2b15d8643f66dddcd7cb2ec80fbc28_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/bbfc4aab5645637680fa0ef00925eea733b93099f1944c0aea09b78af1d4eef2/images/bbfc4aab5645637680fa0ef00925eea733b93099f1944c0aea09b78af1d4eef2.png,./data/data_science_bowl_2018/stage1_train/bbfc4aab5645637680fa0ef00925eea733b93099f1944c0aea09b78af1d4eef2/bbfc4aab5645637680fa0ef00925eea733b93099f1944c0aea09b78af1d4eef2_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/79dfcbc9361edd3a1ffe81a5bdaa22a197ad1341f3fa64b86a646c2607d6b324/images/79dfcbc9361edd3a1ffe81a5bdaa22a197ad1341f3fa64b86a646c2607d6b324.png,./data/data_science_bowl_2018/stage1_train/79dfcbc9361edd3a1ffe81a5bdaa22a197ad1341f3fa64b86a646c2607d6b324/79dfcbc9361edd3a1ffe81a5bdaa22a197ad1341f3fa64b86a646c2607d6b324_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/1c2f9e121fc207efff79d46390df1a740566b683ff56a96d8cabe830a398dd2e/images/1c2f9e121fc207efff79d46390df1a740566b683ff56a96d8cabe830a398dd2e.png,./data/data_science_bowl_2018/stage1_train/1c2f9e121fc207efff79d46390df1a740566b683ff56a96d8cabe830a398dd2e/1c2f9e121fc207efff79d46390df1a740566b683ff56a96d8cabe830a398dd2e_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/bbce7ebc40323a0eff6574d0c3842f50f907f55fbfb46c777f0ed9a49e98ff9b/images/bbce7ebc40323a0eff6574d0c3842f50f907f55fbfb46c777f0ed9a49e98ff9b.png,./data/data_science_bowl_2018/stage1_train/bbce7ebc40323a0eff6574d0c3842f50f907f55fbfb46c777f0ed9a49e98ff9b/bbce7ebc40323a0eff6574d0c3842f50f907f55fbfb46c777f0ed9a49e98ff9b_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/9bb6e39d5f4415bc7554842ee5d1280403a602f2ba56122b87f453a62d37c06e/images/9bb6e39d5f4415bc7554842ee5d1280403a602f2ba56122b87f453a62d37c06e.png,./data/data_science_bowl_2018/stage1_train/9bb6e39d5f4415bc7554842ee5d1280403a602f2ba56122b87f453a62d37c06e/9bb6e39d5f4415bc7554842ee5d1280403a602f2ba56122b87f453a62d37c06e_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/58c593bcb98386e7fd42a1d34e291db93477624b164e83ab2afa3caa90d1d921/images/58c593bcb98386e7fd42a1d34e291db93477624b164e83ab2afa3caa90d1d921.png,./data/data_science_bowl_2018/stage1_train/58c593bcb98386e7fd42a1d34e291db93477624b164e83ab2afa3caa90d1d921/58c593bcb98386e7fd42a1d34e291db93477624b164e83ab2afa3caa90d1d921_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/87ea72894f6534b28e740cc34cf5c9eb75d0d8902687fce5fcc08a92e9f41386/images/87ea72894f6534b28e740cc34cf5c9eb75d0d8902687fce5fcc08a92e9f41386.png,./data/data_science_bowl_2018/stage1_train/87ea72894f6534b28e740cc34cf5c9eb75d0d8902687fce5fcc08a92e9f41386/87ea72894f6534b28e740cc34cf5c9eb75d0d8902687fce5fcc08a92e9f41386_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/49edc2f7715100fb0390916e52b3fd11a921f02e59509dc987f67840a36250fc/images/49edc2f7715100fb0390916e52b3fd11a921f02e59509dc987f67840a36250fc.png,./data/data_science_bowl_2018/stage1_train/49edc2f7715100fb0390916e52b3fd11a921f02e59509dc987f67840a36250fc/49edc2f7715100fb0390916e52b3fd11a921f02e59509dc987f67840a36250fc_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/5e263abff938acba1c0cff698261c7c00c23d7376e3ceacc3d5d4a655216b16d/images/5e263abff938acba1c0cff698261c7c00c23d7376e3ceacc3d5d4a655216b16d.png,./data/data_science_bowl_2018/stage1_train/5e263abff938acba1c0cff698261c7c00c23d7376e3ceacc3d5d4a655216b16d/5e263abff938acba1c0cff698261c7c00c23d7376e3ceacc3d5d4a655216b16d_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/a102535b0e88374bea4a1cfd9ee7cb3822ff54f4ab2a9845d428ec22f9ee2288/images/a102535b0e88374bea4a1cfd9ee7cb3822ff54f4ab2a9845d428ec22f9ee2288.png,./data/data_science_bowl_2018/stage1_train/a102535b0e88374bea4a1cfd9ee7cb3822ff54f4ab2a9845d428ec22f9ee2288/a102535b0e88374bea4a1cfd9ee7cb3822ff54f4ab2a9845d428ec22f9ee2288_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/1b2bf5933b0fb82918d278983bee66e9532b53807c3638efd9af66d20a2bae88/images/1b2bf5933b0fb82918d278983bee66e9532b53807c3638efd9af66d20a2bae88.png,./data/data_science_bowl_2018/stage1_train/1b2bf5933b0fb82918d278983bee66e9532b53807c3638efd9af66d20a2bae88/1b2bf5933b0fb82918d278983bee66e9532b53807c3638efd9af66d20a2bae88_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/a0de55384fada5cbc46bd7a41f6feeef93b67d088497c7316079ccec39c2a834/images/a0de55384fada5cbc46bd7a41f6feeef93b67d088497c7316079ccec39c2a834.png,./data/data_science_bowl_2018/stage1_train/a0de55384fada5cbc46bd7a41f6feeef93b67d088497c7316079ccec39c2a834/a0de55384fada5cbc46bd7a41f6feeef93b67d088497c7316079ccec39c2a834_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/2e2d29fc44444a85049b162eb359a523dec108ccd5bd75022b25547491abf0c7/images/2e2d29fc44444a85049b162eb359a523dec108ccd5bd75022b25547491abf0c7.png,./data/data_science_bowl_2018/stage1_train/2e2d29fc44444a85049b162eb359a523dec108ccd5bd75022b25547491abf0c7/2e2d29fc44444a85049b162eb359a523dec108ccd5bd75022b25547491abf0c7_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/602f267432e7a573e1092f1cf48135c82d0fbc8722bc028b9330ec801a40bb18/images/602f267432e7a573e1092f1cf48135c82d0fbc8722bc028b9330ec801a40bb18.png,./data/data_science_bowl_2018/stage1_train/602f267432e7a573e1092f1cf48135c82d0fbc8722bc028b9330ec801a40bb18/602f267432e7a573e1092f1cf48135c82d0fbc8722bc028b9330ec801a40bb18_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/a0325cb7aa59e9c0a75e64ba26855d8032c46161aa4bca0c01bac5e4a836485e/images/a0325cb7aa59e9c0a75e64ba26855d8032c46161aa4bca0c01bac5e4a836485e.png,./data/data_science_bowl_2018/stage1_train/a0325cb7aa59e9c0a75e64ba26855d8032c46161aa4bca0c01bac5e4a836485e/a0325cb7aa59e9c0a75e64ba26855d8032c46161aa4bca0c01bac5e4a836485e_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/9620c33d8ef2772dbc5bd152429f507bd7fafb27e12109003292b671e556b089/images/9620c33d8ef2772dbc5bd152429f507bd7fafb27e12109003292b671e556b089.png,./data/data_science_bowl_2018/stage1_train/9620c33d8ef2772dbc5bd152429f507bd7fafb27e12109003292b671e556b089/9620c33d8ef2772dbc5bd152429f507bd7fafb27e12109003292b671e556b089_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/4d4f254f3b8b4408d661df3735591554b2f6587ce1952928d619b48010d55467/images/4d4f254f3b8b4408d661df3735591554b2f6587ce1952928d619b48010d55467.png,./data/data_science_bowl_2018/stage1_train/4d4f254f3b8b4408d661df3735591554b2f6587ce1952928d619b48010d55467/4d4f254f3b8b4408d661df3735591554b2f6587ce1952928d619b48010d55467_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/70827e40a7155391984e56703c6df3392fb4a94bbd6c7008da6a6ca3244965d9/images/70827e40a7155391984e56703c6df3392fb4a94bbd6c7008da6a6ca3244965d9.png,./data/data_science_bowl_2018/stage1_train/70827e40a7155391984e56703c6df3392fb4a94bbd6c7008da6a6ca3244965d9/70827e40a7155391984e56703c6df3392fb4a94bbd6c7008da6a6ca3244965d9_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/d7d12a2acc47a94961aeb56fd56e8a0873016af75f5dd10915de9db8af8e4f5e/images/d7d12a2acc47a94961aeb56fd56e8a0873016af75f5dd10915de9db8af8e4f5e.png,./data/data_science_bowl_2018/stage1_train/d7d12a2acc47a94961aeb56fd56e8a0873016af75f5dd10915de9db8af8e4f5e/d7d12a2acc47a94961aeb56fd56e8a0873016af75f5dd10915de9db8af8e4f5e_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/4185b9369fc8bdcc7e7c68f2129b9a7442237cd0f836a4b6d13ef64bf0ef572a/images/4185b9369fc8bdcc7e7c68f2129b9a7442237cd0f836a4b6d13ef64bf0ef572a.png,./data/data_science_bowl_2018/stage1_train/4185b9369fc8bdcc7e7c68f2129b9a7442237cd0f836a4b6d13ef64bf0ef572a/4185b9369fc8bdcc7e7c68f2129b9a7442237cd0f836a4b6d13ef64bf0ef572a_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/84eeec681987753029eb83ea5f3ff7e8b5697783cdb2035f2882d40c9a3f1029/images/84eeec681987753029eb83ea5f3ff7e8b5697783cdb2035f2882d40c9a3f1029.png,./data/data_science_bowl_2018/stage1_train/84eeec681987753029eb83ea5f3ff7e8b5697783cdb2035f2882d40c9a3f1029/84eeec681987753029eb83ea5f3ff7e8b5697783cdb2035f2882d40c9a3f1029_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/54793624413c7d0e048173f7aeee85de3277f7e8d47c82e0a854fe43e879cd12/images/54793624413c7d0e048173f7aeee85de3277f7e8d47c82e0a854fe43e879cd12.png,./data/data_science_bowl_2018/stage1_train/54793624413c7d0e048173f7aeee85de3277f7e8d47c82e0a854fe43e879cd12/54793624413c7d0e048173f7aeee85de3277f7e8d47c82e0a854fe43e879cd12_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/ecb36c90cdd20245d89173c106f3c6a2d124d07bdea0ae202fb1efa49b0cd169/images/ecb36c90cdd20245d89173c106f3c6a2d124d07bdea0ae202fb1efa49b0cd169.png,./data/data_science_bowl_2018/stage1_train/ecb36c90cdd20245d89173c106f3c6a2d124d07bdea0ae202fb1efa49b0cd169/ecb36c90cdd20245d89173c106f3c6a2d124d07bdea0ae202fb1efa49b0cd169_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/0402a81e75262469925ea893b6706183832e85324f7b1e08e634129f5d522cdd/images/0402a81e75262469925ea893b6706183832e85324f7b1e08e634129f5d522cdd.png,./data/data_science_bowl_2018/stage1_train/0402a81e75262469925ea893b6706183832e85324f7b1e08e634129f5d522cdd/0402a81e75262469925ea893b6706183832e85324f7b1e08e634129f5d522cdd_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/1400420310c9094361a8a243545187f1d4c2365e081b3bb08c5fa29c7491a55b/images/1400420310c9094361a8a243545187f1d4c2365e081b3bb08c5fa29c7491a55b.png,./data/data_science_bowl_2018/stage1_train/1400420310c9094361a8a243545187f1d4c2365e081b3bb08c5fa29c7491a55b/1400420310c9094361a8a243545187f1d4c2365e081b3bb08c5fa29c7491a55b_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/4e07a653352b30bb95b60ebc6c57afbc7215716224af731c51ff8d430788cd40/images/4e07a653352b30bb95b60ebc6c57afbc7215716224af731c51ff8d430788cd40.png,./data/data_science_bowl_2018/stage1_train/4e07a653352b30bb95b60ebc6c57afbc7215716224af731c51ff8d430788cd40/4e07a653352b30bb95b60ebc6c57afbc7215716224af731c51ff8d430788cd40_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/fc5452f612a0f972fe55cc677055ede662af6723b5c1615ad539b8a4bd279bdb/images/fc5452f612a0f972fe55cc677055ede662af6723b5c1615ad539b8a4bd279bdb.png,./data/data_science_bowl_2018/stage1_train/fc5452f612a0f972fe55cc677055ede662af6723b5c1615ad539b8a4bd279bdb/fc5452f612a0f972fe55cc677055ede662af6723b5c1615ad539b8a4bd279bdb_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/3b3f516ebc9a16cff287a5ffd3a1861a345a6d38bedbba74f1c0b0e0eac62afd/images/3b3f516ebc9a16cff287a5ffd3a1861a345a6d38bedbba74f1c0b0e0eac62afd.png,./data/data_science_bowl_2018/stage1_train/3b3f516ebc9a16cff287a5ffd3a1861a345a6d38bedbba74f1c0b0e0eac62afd/3b3f516ebc9a16cff287a5ffd3a1861a345a6d38bedbba74f1c0b0e0eac62afd_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/1609b1b8480ee52652a644403b3f7d5511410a016750aa3b9a4c8ddb3e893e8e/images/1609b1b8480ee52652a644403b3f7d5511410a016750aa3b9a4c8ddb3e893e8e.png,./data/data_science_bowl_2018/stage1_train/1609b1b8480ee52652a644403b3f7d5511410a016750aa3b9a4c8ddb3e893e8e/1609b1b8480ee52652a644403b3f7d5511410a016750aa3b9a4c8ddb3e893e8e_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/57d88f45e479ce3821839b2706d667758c63ac769d76800d815c73d2507c1e42/images/57d88f45e479ce3821839b2706d667758c63ac769d76800d815c73d2507c1e42.png,./data/data_science_bowl_2018/stage1_train/57d88f45e479ce3821839b2706d667758c63ac769d76800d815c73d2507c1e42/57d88f45e479ce3821839b2706d667758c63ac769d76800d815c73d2507c1e42_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/6af82abb29539000be4696884fc822d3cafcb2105906dc7582c92dccad8948c5/images/6af82abb29539000be4696884fc822d3cafcb2105906dc7582c92dccad8948c5.png,./data/data_science_bowl_2018/stage1_train/6af82abb29539000be4696884fc822d3cafcb2105906dc7582c92dccad8948c5/6af82abb29539000be4696884fc822d3cafcb2105906dc7582c92dccad8948c5_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/3874755f6222e83006fdad4d664ec0d9697c13af4fbe24b2f9a059bb13075186/images/3874755f6222e83006fdad4d664ec0d9697c13af4fbe24b2f9a059bb13075186.png,./data/data_science_bowl_2018/stage1_train/3874755f6222e83006fdad4d664ec0d9697c13af4fbe24b2f9a059bb13075186/3874755f6222e83006fdad4d664ec0d9697c13af4fbe24b2f9a059bb13075186_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/1e488c42eb1a54a3e8412b1f12cde530f950f238d71078f2ede6a85a02168e1f/images/1e488c42eb1a54a3e8412b1f12cde530f950f238d71078f2ede6a85a02168e1f.png,./data/data_science_bowl_2018/stage1_train/1e488c42eb1a54a3e8412b1f12cde530f950f238d71078f2ede6a85a02168e1f/1e488c42eb1a54a3e8412b1f12cde530f950f238d71078f2ede6a85a02168e1f_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/45cc00f2ef95da6698bf590663e319d7c0ed4fb99d42dd3cf4060887da74fb81/images/45cc00f2ef95da6698bf590663e319d7c0ed4fb99d42dd3cf4060887da74fb81.png,./data/data_science_bowl_2018/stage1_train/45cc00f2ef95da6698bf590663e319d7c0ed4fb99d42dd3cf4060887da74fb81/45cc00f2ef95da6698bf590663e319d7c0ed4fb99d42dd3cf4060887da74fb81_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/7978812d0e2e034ee1f9c141f019705582fcaa290e4a01c6c75a62753285cb23/images/7978812d0e2e034ee1f9c141f019705582fcaa290e4a01c6c75a62753285cb23.png,./data/data_science_bowl_2018/stage1_train/7978812d0e2e034ee1f9c141f019705582fcaa290e4a01c6c75a62753285cb23/7978812d0e2e034ee1f9c141f019705582fcaa290e4a01c6c75a62753285cb23_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/03f583ec5018739f4abb9b3b4a580ac43bd933c4337ad8877aa18b1dfb59fc9a/images/03f583ec5018739f4abb9b3b4a580ac43bd933c4337ad8877aa18b1dfb59fc9a.png,./data/data_science_bowl_2018/stage1_train/03f583ec5018739f4abb9b3b4a580ac43bd933c4337ad8877aa18b1dfb59fc9a/03f583ec5018739f4abb9b3b4a580ac43bd933c4337ad8877aa18b1dfb59fc9a_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/aa47f0b303b1d525b52452ae3a8553b2d61d719a28aee547e2ef1fc6730a078f/images/aa47f0b303b1d525b52452ae3a8553b2d61d719a28aee547e2ef1fc6730a078f.png,./data/data_science_bowl_2018/stage1_train/aa47f0b303b1d525b52452ae3a8553b2d61d719a28aee547e2ef1fc6730a078f/aa47f0b303b1d525b52452ae3a8553b2d61d719a28aee547e2ef1fc6730a078f_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/eeb142344e9de3250ab748f93940bf06be70d5078337680998468a134a101698/images/eeb142344e9de3250ab748f93940bf06be70d5078337680998468a134a101698.png,./data/data_science_bowl_2018/stage1_train/eeb142344e9de3250ab748f93940bf06be70d5078337680998468a134a101698/eeb142344e9de3250ab748f93940bf06be70d5078337680998468a134a101698_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/00ae65c1c6631ae6f2be1a449902976e6eb8483bf6b0740d00530220832c6d3e/images/00ae65c1c6631ae6f2be1a449902976e6eb8483bf6b0740d00530220832c6d3e.png,./data/data_science_bowl_2018/stage1_train/00ae65c1c6631ae6f2be1a449902976e6eb8483bf6b0740d00530220832c6d3e/00ae65c1c6631ae6f2be1a449902976e6eb8483bf6b0740d00530220832c6d3e_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/3d0ca3498d97edebd28dbc7035eced40baa4af199af09cbb7251792accaa69fe/images/3d0ca3498d97edebd28dbc7035eced40baa4af199af09cbb7251792accaa69fe.png,./data/data_science_bowl_2018/stage1_train/3d0ca3498d97edebd28dbc7035eced40baa4af199af09cbb7251792accaa69fe/3d0ca3498d97edebd28dbc7035eced40baa4af199af09cbb7251792accaa69fe_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/aa58ba4512955771b4f9b459cb4e6a8adb71d11cd6cae662ec2df31d688a5fe0/images/aa58ba4512955771b4f9b459cb4e6a8adb71d11cd6cae662ec2df31d688a5fe0.png,./data/data_science_bowl_2018/stage1_train/aa58ba4512955771b4f9b459cb4e6a8adb71d11cd6cae662ec2df31d688a5fe0/aa58ba4512955771b4f9b459cb4e6a8adb71d11cd6cae662ec2df31d688a5fe0_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/1ee4a111f0e0bb9b001121b94ff98ca736fad03797b25285fe33a47046b3e4b0/images/1ee4a111f0e0bb9b001121b94ff98ca736fad03797b25285fe33a47046b3e4b0.png,./data/data_science_bowl_2018/stage1_train/1ee4a111f0e0bb9b001121b94ff98ca736fad03797b25285fe33a47046b3e4b0/1ee4a111f0e0bb9b001121b94ff98ca736fad03797b25285fe33a47046b3e4b0_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/ee927e8255096971ddae1bd975cf80c4ad7c847c82d0b5f5dd2ddfe5407007ee/images/ee927e8255096971ddae1bd975cf80c4ad7c847c82d0b5f5dd2ddfe5407007ee.png,./data/data_science_bowl_2018/stage1_train/ee927e8255096971ddae1bd975cf80c4ad7c847c82d0b5f5dd2ddfe5407007ee/ee927e8255096971ddae1bd975cf80c4ad7c847c82d0b5f5dd2ddfe5407007ee_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/b6c9b58de0388891221b8f7a83cbf0b8f8379b51b5c9a127bf43a4fc49f1cc48/images/b6c9b58de0388891221b8f7a83cbf0b8f8379b51b5c9a127bf43a4fc49f1cc48.png,./data/data_science_bowl_2018/stage1_train/b6c9b58de0388891221b8f7a83cbf0b8f8379b51b5c9a127bf43a4fc49f1cc48/b6c9b58de0388891221b8f7a83cbf0b8f8379b51b5c9a127bf43a4fc49f1cc48_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/f4b7c24baf69b8752c49d0eb5db4b7b5e1524945d48e54925bff401d5658045d/images/f4b7c24baf69b8752c49d0eb5db4b7b5e1524945d48e54925bff401d5658045d.png,./data/data_science_bowl_2018/stage1_train/f4b7c24baf69b8752c49d0eb5db4b7b5e1524945d48e54925bff401d5658045d/f4b7c24baf69b8752c49d0eb5db4b7b5e1524945d48e54925bff401d5658045d_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/2cfa61bef6542dd359717e9131ce6f076c415a3bd7f48cb093b0d7f3b2ca785d/images/2cfa61bef6542dd359717e9131ce6f076c415a3bd7f48cb093b0d7f3b2ca785d.png,./data/data_science_bowl_2018/stage1_train/2cfa61bef6542dd359717e9131ce6f076c415a3bd7f48cb093b0d7f3b2ca785d/2cfa61bef6542dd359717e9131ce6f076c415a3bd7f48cb093b0d7f3b2ca785d_mask.png,dsb,none
